,index,ts_code,symbol,name,area,industry,market,list_date
989,989,002545.SZ,002545,东方铁塔,山东,农药化肥,中小板,20110211
990,990,002546.SZ,002546,新联电子,江苏,电气设备,中小板,20110211
991,991,002547.SZ,002547,春兴精工,江苏,通信设备,中小板,20110218
992,992,002548.SZ,002548,金新农,深圳,饲料,中小板,20110218
993,993,002549.SZ,002549,凯美特气,湖南,环境保护,中小板,20110218
994,994,002550.SZ,002550,千红制药,江苏,生物制药,中小板,20110218
995,995,002551.SZ,002551,尚荣医疗,深圳,医疗保健,中小板,20110225
996,996,002552.SZ,002552,宝鼎科技,浙江,机械基件,中小板,20110225
997,997,002553.SZ,002553,南方轴承,江苏,汽车配件,中小板,20110225
998,998,002554.SZ,002554,惠博普,湖南,石油开采,中小板,20110225
999,999,002555.SZ,002555,三七互娱,安徽,互联网,中小板,20110302
1000,1000,002556.SZ,002556,辉隆股份,安徽,其他商业,中小板,20110302
1001,1001,002557.SZ,002557,洽洽食品,安徽,食品,中小板,20110302
1002,1002,002558.SZ,002558,巨人网络,重庆,互联网,中小板,20110302
1003,1003,002559.SZ,002559,亚威股份,江苏,机床制造,中小板,20110303
1004,1004,002560.SZ,002560,通达股份,河南,电气设备,中小板,20110303
1005,1005,002561.SZ,002561,徐家汇,上海,百货,中小板,20110303
1006,1006,002562.SZ,002562,兄弟科技,浙江,化学制药,中小板,20110310
1007,1007,002563.SZ,002563,森马服饰,浙江,服饰,中小板,20110311
1008,1008,002564.SZ,002564,天沃科技,江苏,建筑工程,中小板,20110310
1009,1009,002565.SZ,002565,顺灏股份,上海,造纸,中小板,20110318
1010,1010,002566.SZ,002566,益盛药业,吉林,中成药,中小板,20110318
1011,1011,002567.SZ,002567,唐人神,湖南,饲料,中小板,20110325
1012,1012,002568.SZ,002568,百润股份,上海,红黄酒,中小板,20110325
1013,1013,002569.SZ,002569,ST步森,浙江,服饰,中小板,20110412
1014,1014,002570.SZ,002570,贝因美,浙江,乳制品,中小板,20110412
1015,1015,002571.SZ,002571,德力股份,安徽,玻璃,中小板,20110412
1016,1016,002572.SZ,002572,索菲亚,广东,家居用品,中小板,20110412
1017,1017,002573.SZ,002573,清新环境,北京,环境保护,中小板,20110422
1018,1018,002574.SZ,002574,明牌珠宝,浙江,服饰,中小板,20110422
1019,1019,002575.SZ,002575,*ST群兴,广东,文教休闲,中小板,20110422
1020,1020,002576.SZ,002576,通达动力,江苏,电气设备,中小板,20110428
1021,1021,002577.SZ,002577,雷柏科技,深圳,IT设备,中小板,20110428
1022,1022,002578.SZ,002578,闽发铝业,福建,铝,中小板,20110428
1023,1023,002579.SZ,002579,中京电子,广东,元器件,中小板,20110506
1024,1024,002580.SZ,002580,圣阳股份,山东,电气设备,中小板,20110506
1025,1025,002581.SZ,002581,未名医药,山东,生物制药,中小板,20110520
1026,1026,002582.SZ,002582,好想你,河南,食品,中小板,20110520
1027,1027,002583.SZ,002583,海能达,深圳,通信设备,中小板,20110527
1028,1028,002584.SZ,002584,西陇科学,广东,化工原料,中小板,20110602
1029,1029,002585.SZ,002585,双星新材,江苏,塑料,中小板,20110602
1030,1030,002586.SZ,002586,*ST围海,浙江,建筑工程,中小板,20110602
1031,1031,002587.SZ,002587,奥拓电子,深圳,元器件,中小板,20110610
1032,1032,002588.SZ,002588,史丹利,山东,农药化肥,中小板,20110610
1033,1033,002589.SZ,002589,瑞康医药,山东,医药商业,中小板,20110610
1034,1034,002590.SZ,002590,万安科技,浙江,汽车配件,中小板,20110610
1035,1035,002591.SZ,002591,恒大高新,江西,化工原料,中小板,20110621
1036,1036,002592.SZ,002592,ST八菱,广西,汽车配件,中小板,20111111
1037,1037,002593.SZ,002593,日上集团,福建,汽车配件,中小板,20110628
1038,1038,002594.SZ,002594,比亚迪,深圳,汽车整车,中小板,20110630
1039,1039,002595.SZ,002595,豪迈科技,山东,专用机械,中小板,20110628
1040,1040,002596.SZ,002596,海南瑞泽,海南,其他建材,中小板,20110707
1041,1041,002597.SZ,002597,金禾实业,安徽,食品,中小板,20110707
1042,1042,002598.SZ,002598,山东章鼓,山东,机械基件,中小板,20110707
1043,1043,002599.SZ,002599,盛通股份,北京,广告包装,中小板,20110715
1044,1044,002600.SZ,002600,领益智造,广东,元器件,中小板,20110715
1045,1045,002601.SZ,002601,龙蟒佰利,河南,化工原料,中小板,20110715
1046,1046,002602.SZ,002602,世纪华通,浙江,互联网,中小板,20110728
1047,1047,002603.SZ,002603,以岭药业,河北,中成药,中小板,20110728
1048,1048,002605.SZ,002605,姚记科技,上海,互联网,中小板,20110805
1049,1049,002606.SZ,002606,大连电瓷,辽宁,电气设备,中小板,20110805
1050,1050,002607.SZ,002607,中公教育,安徽,文教休闲,中小板,20110810
1051,1051,002608.SZ,002608,江苏国信,江苏,火力发电,中小板,20110810
1052,1052,002609.SZ,002609,捷顺科技,深圳,软件服务,中小板,20110815
1053,1053,002610.SZ,002610,爱康科技,江苏,电气设备,中小板,20110815
1054,1054,002611.SZ,002611,东方精工,广东,轻工机械,中小板,20110830
1055,1055,002612.SZ,002612,朗姿股份,北京,服饰,中小板,20110830
1056,1056,002613.SZ,002613,北玻股份,河南,专用机械,中小板,20110830
1057,1057,002614.SZ,002614,奥佳华,福建,医疗保健,中小板,20110909
1058,1058,002615.SZ,002615,哈尔斯,浙江,家居用品,中小板,20110909
1059,1059,002616.SZ,002616,长青集团,广东,环境保护,中小板,20110920
1060,1060,002617.SZ,002617,露笑科技,浙江,电气设备,中小板,20110920
1061,1061,002618.SZ,002618,丹邦科技,深圳,元器件,中小板,20110920
1062,1062,002619.SZ,002619,艾格拉斯,浙江,互联网,中小板,20110929
1063,1063,002620.SZ,002620,瑞和股份,深圳,装修装饰,中小板,20110929
1064,1064,002621.SZ,002621,美吉姆,辽宁,文教休闲,中小板,20110929
1065,1065,002622.SZ,002622,融钰集团,吉林,综合类,中小板,20111018
1066,1066,002623.SZ,002623,亚玛顿,江苏,玻璃,中小板,20111013
1067,1067,002624.SZ,002624,完美世界,浙江,影视音像,中小板,20111028
1068,1068,002625.SZ,002625,光启技术,深圳,汽车配件,中小板,20111103
1069,1069,002626.SZ,002626,金达威,福建,食品,中小板,20111028
1070,1070,002627.SZ,002627,宜昌交运,湖北,公共交通,中小板,20111103
1071,1071,002628.SZ,002628,成都路桥,四川,建筑工程,中小板,20111103
1072,1072,002629.SZ,002629,ST仁智,浙江,石油开采,中小板,20111103
1073,1073,002630.SZ,002630,华西能源,四川,专用机械,中小板,20111111
1074,1074,002631.SZ,002631,德尔未来,江苏,家居用品,中小板,20111111
1075,1075,002632.SZ,002632,道明光学,浙江,化工原料,中小板,20111122
1076,1076,002633.SZ,002633,申科股份,浙江,机械基件,中小板,20111122
1077,1077,002634.SZ,002634,棒杰股份,浙江,服饰,中小板,20111205
1078,1078,002635.SZ,002635,安洁科技,江苏,IT设备,中小板,20111125
1079,1079,002636.SZ,002636,金安国纪,上海,元器件,中小板,20111125
1080,1080,002637.SZ,002637,赞宇科技,浙江,日用化工,中小板,20111125
1081,1081,002638.SZ,002638,*ST勤上,广东,文教休闲,中小板,20111125
1082,1082,002639.SZ,002639,雪人股份,福建,专用机械,中小板,20111205
1083,1083,002640.SZ,002640,跨境通,山西,互联网,中小板,20111208
1084,1084,002641.SZ,002641,永高股份,浙江,塑料,中小板,20111208
1085,1085,002642.SZ,002642,荣联科技,北京,软件服务,中小板,20111220
1086,1086,002643.SZ,002643,万润股份,山东,化工原料,中小板,20111220
1087,1087,002644.SZ,002644,佛慈制药,甘肃,中成药,中小板,20111222
1088,1088,002645.SZ,002645,华宏科技,江苏,专用机械,中小板,20111220
1089,1089,002646.SZ,002646,青青稞酒,青海,白酒,中小板,20111222
1090,1090,002647.SZ,002647,仁东控股,浙江,多元金融,中小板,20111228
1091,1091,002648.SZ,002648,卫星石化,浙江,化工原料,中小板,20111228
1092,1092,002649.SZ,002649,博彦科技,北京,软件服务,中小板,20120106
1093,1093,002650.SZ,002650,ST加加,湖南,食品,中小板,20120106
1094,1094,002651.SZ,002651,利君股份,四川,专用机械,中小板,20120106
1095,1095,002652.SZ,002652,扬子新材,江苏,其他建材,中小板,20120119
1096,1096,002653.SZ,002653,海思科,西藏,化学制药,中小板,20120117
1097,1097,002654.SZ,002654,万润科技,深圳,互联网,中小板,20120217
1098,1098,002655.SZ,002655,共达电声,山东,元器件,中小板,20120217
1099,1099,002656.SZ,002656,ST摩登,广东,服饰,中小板,20120228
1100,1100,002657.SZ,002657,中科金财,北京,软件服务,中小板,20120228
1101,1101,002658.SZ,002658,雪迪龙,北京,环境保护,中小板,20120309
1102,1102,002659.SZ,002659,凯文教育,北京,文教休闲,中小板,20120309
1103,1103,002660.SZ,002660,茂硕电源,深圳,电气设备,中小板,20120316
1104,1104,002661.SZ,002661,克明面业,湖南,食品,中小板,20120316
1105,1105,002662.SZ,002662,京威股份,北京,汽车配件,中小板,20120309
1106,1106,002663.SZ,002663,普邦股份,广东,建筑工程,中小板,20120316
1107,1107,002664.SZ,002664,长鹰信质,浙江,汽车配件,中小板,20120316
1108,1108,002665.SZ,002665,首航高科,甘肃,电气设备,中小板,20120327
1109,1109,002666.SZ,002666,德联集团,广东,化工原料,中小板,20120327
1110,1110,002667.SZ,002667,鞍重股份,辽宁,工程机械,中小板,20120329
1111,1111,002668.SZ,002668,奥马电器,广东,家用电器,中小板,20120416
1112,1112,002669.SZ,002669,康达新材,上海,化工原料,中小板,20120416
1113,1113,002670.SZ,002670,国盛金控,广东,证券,中小板,20120416
1114,1114,002671.SZ,002671,龙泉股份,山东,其他建材,中小板,20120426
1115,1115,002672.SZ,002672,东江环保,深圳,环境保护,中小板,20120426
1116,1116,002673.SZ,002673,西部证券,陕西,证券,中小板,20120503
1117,1117,002674.SZ,002674,兴业科技,福建,纺织,中小板,20120507
1118,1118,002675.SZ,002675,东诚药业,山东,化学制药,中小板,20120525
1119,1119,002676.SZ,002676,顺威股份,广东,塑料,中小板,20120525
1120,1120,002677.SZ,002677,浙江美大,浙江,家用电器,中小板,20120525
1121,1121,002678.SZ,002678,珠江钢琴,广东,文教休闲,中小板,20120530
1122,1122,002679.SZ,002679,福建金森,福建,林业,中小板,20120605
1123,1123,002681.SZ,002681,*ST奋达,深圳,家用电器,中小板,20120605
1124,1124,002682.SZ,002682,龙洲股份,福建,公路,中小板,20120612
1125,1125,002683.SZ,002683,宏大爆破,广东,化工原料,中小板,20120612
1126,1126,002684.SZ,002684,ST猛狮,河南,电气设备,中小板,20120612
1127,1127,002685.SZ,002685,华东重机,江苏,工程机械,中小板,20120612
1128,1128,002686.SZ,002686,亿利达,浙江,专用机械,中小板,20120703
1129,1129,002687.SZ,002687,乔治白,浙江,服饰,中小板,20120713
1130,1130,002688.SZ,002688,金河生物,内蒙,化学制药,中小板,20120713
1131,1131,002689.SZ,002689,远大智能,辽宁,运输设备,中小板,20120717
1132,1132,002690.SZ,002690,美亚光电,安徽,专用机械,中小板,20120731
1133,1133,002691.SZ,002691,冀凯股份,河北,专用机械,中小板,20120731
1134,1134,002692.SZ,002692,ST远程,江苏,电气设备,中小板,20120808
1135,1135,002693.SZ,002693,双成药业,海南,化学制药,中小板,20120808
1136,1136,002694.SZ,002694,顾地科技,湖北,塑料,中小板,20120816
1137,1137,002695.SZ,002695,煌上煌,江西,食品,中小板,20120905
1138,1138,002696.SZ,002696,百洋股份,广西,渔业,中小板,20120905
1139,1139,002697.SZ,002697,红旗连锁,四川,超市连锁,中小板,20120905
1140,1140,002698.SZ,002698,博实股份,黑龙江,化工机械,中小板,20120911
1141,1141,002699.SZ,002699,美盛文化,浙江,服饰,中小板,20120911
1142,1142,002700.SZ,002700,ST浩源,新疆,供气供热,中小板,20120921
1143,1143,002701.SZ,002701,奥瑞金,北京,广告包装,中小板,20121011
1144,1144,002702.SZ,002702,海欣食品,福建,食品,中小板,20121011
1145,1145,002703.SZ,002703,浙江世宝,浙江,汽车配件,中小板,20121102
1146,1146,002705.SZ,002705,新宝股份,广东,家用电器,中小板,20140121
1147,1147,002706.SZ,002706,良信股份,上海,电气设备,中小板,20140121
1148,1148,002707.SZ,002707,众信旅游,北京,旅游服务,中小板,20140123
1149,1149,002708.SZ,002708,光洋股份,江苏,汽车配件,中小板,20140121
1150,1150,002709.SZ,002709,天赐材料,广东,化工原料,中小板,20140123
1151,1151,002712.SZ,002712,思美传媒,浙江,广告包装,中小板,20140123
1152,1152,002713.SZ,002713,东易日盛,北京,装修装饰,中小板,20140219
1153,1153,002714.SZ,002714,牧原股份,河南,农业综合,中小板,20140128
1154,1154,002715.SZ,002715,登云股份,广东,汽车配件,中小板,20140219
1155,1155,002716.SZ,002716,*ST金贵,湖南,小金属,中小板,20140128
1156,1156,002717.SZ,002717,岭南股份,广东,环境保护,中小板,20140219
1157,1157,002718.SZ,002718,友邦吊顶,浙江,家居用品,中小板,20140128
1158,1158,002719.SZ,002719,*ST麦趣,新疆,乳制品,中小板,20140128
1159,1159,002721.SZ,002721,金一文化,北京,服饰,中小板,20140127
1160,1160,002722.SZ,002722,金轮股份,江苏,纺织机械,中小板,20140128
1161,1161,002723.SZ,002723,金莱特,广东,家用电器,中小板,20140129
1162,1162,002724.SZ,002724,海洋王,深圳,半导体,中小板,20141104
1163,1163,002725.SZ,002725,跃岭股份,浙江,汽车配件,中小板,20140129
1164,1164,002726.SZ,002726,龙大肉食,山东,食品,中小板,20140626
1165,1165,002727.SZ,002727,一心堂,云南,医药商业,中小板,20140702
1166,1166,002728.SZ,002728,特一药业,广东,中成药,中小板,20140731
1167,1167,002729.SZ,002729,好利来,福建,元器件,中小板,20140912
1168,1168,002730.SZ,002730,电光科技,浙江,电气设备,中小板,20141009
1169,1169,002731.SZ,002731,萃华珠宝,辽宁,服饰,中小板,20141104
1170,1170,002732.SZ,002732,燕塘乳业,广东,乳制品,中小板,20141205
1171,1171,002733.SZ,002733,雄韬股份,深圳,电气设备,中小板,20141203
1172,1172,002734.SZ,002734,利民股份,江苏,农药化肥,中小板,20150127
1173,1173,002735.SZ,002735,王子新材,深圳,塑料,中小板,20141203
1174,1174,002736.SZ,002736,国信证券,深圳,证券,中小板,20141229
1175,1175,002737.SZ,002737,葵花药业,黑龙江,中成药,中小板,20141230
1176,1176,002738.SZ,002738,中矿资源,北京,小金属,中小板,20141230
1177,1177,002739.SZ,002739,万达电影,北京,影视音像,中小板,20150122
1178,1178,002740.SZ,002740,爱迪尔,福建,服饰,中小板,20150122
1179,1179,002741.SZ,002741,光华科技,广东,化工原料,中小板,20150216
1180,1180,002742.SZ,002742,三圣股份,重庆,其他建材,中小板,20150217
1181,1181,002743.SZ,002743,富煌钢构,安徽,钢加工,中小板,20150217
1182,1182,002745.SZ,002745,木林森,广东,电气设备,中小板,20150217
1183,1183,002746.SZ,002746,仙坛股份,山东,农业综合,中小板,20150216
1184,1184,002747.SZ,002747,埃斯顿,江苏,机械基件,中小板,20150320
1185,1185,002748.SZ,002748,世龙实业,江西,化工原料,中小板,20150319
1186,1186,002749.SZ,002749,国光股份,四川,农药化肥,中小板,20150320
1187,1187,002750.SZ,002750,龙津药业,云南,中成药,中小板,20150324
1188,1188,002751.SZ,002751,易尚展示,深圳,家居用品,中小板,20150424
1189,1189,002752.SZ,002752,昇兴股份,福建,广告包装,中小板,20150422
1190,1190,002753.SZ,002753,永东股份,山西,化工原料,中小板,20150519
1191,1191,002755.SZ,002755,奥赛康,北京,化学制药,中小板,20150515
1192,1192,002756.SZ,002756,永兴材料,浙江,特种钢,中小板,20150515
1193,1193,002757.SZ,002757,南兴股份,广东,专用机械,中小板,20150527
1194,1194,002758.SZ,002758,浙农股份,浙江,医药商业,中小板,20150527
1195,1195,002759.SZ,002759,天际股份,广东,家用电器,中小板,20150528
1196,1196,002760.SZ,002760,凤形股份,安徽,机械基件,中小板,20150611
1197,1197,002761.SZ,002761,多喜爱,浙江,建筑工程,中小板,20150610
1198,1198,002762.SZ,002762,金发拉比,广东,服饰,中小板,20150610
1199,1199,002763.SZ,002763,汇洁股份,深圳,服饰,中小板,20150610
1200,1200,002765.SZ,002765,蓝黛科技,重庆,汽车配件,中小板,20150612
1201,1201,002766.SZ,002766,ST索菱,深圳,汽车配件,中小板,20150611
1202,1202,002767.SZ,002767,先锋电子,浙江,电器仪表,中小板,20150612
1203,1203,002768.SZ,002768,国恩股份,山东,塑料,中小板,20150630
1204,1204,002769.SZ,002769,普路通,深圳,仓储物流,中小板,20150629
1205,1205,002770.SZ,002770,ST科迪,河南,乳制品,中小板,20150630
1206,1206,002771.SZ,002771,真视通,北京,软件服务,中小板,20150629
1207,1207,002772.SZ,002772,众兴菌业,甘肃,种植业,中小板,20150626
1208,1208,002773.SZ,002773,康弘药业,四川,化学制药,中小板,20150626
1209,1209,002774.SZ,002774,快意电梯,广东,运输设备,中小板,20170324
1210,1210,002775.SZ,002775,文科园林,深圳,建筑工程,中小板,20150629
1211,1211,002776.SZ,002776,柏堡龙,广东,服饰,中小板,20150626
1212,1212,002777.SZ,002777,久远银海,四川,软件服务,中小板,20151231
1213,1213,002778.SZ,002778,高科石化,江苏,石油加工,中小板,20160106
1214,1214,002779.SZ,002779,中坚科技,浙江,农用机械,中小板,20151209
1215,1215,002780.SZ,002780,三夫户外,北京,其他商业,中小板,20151209
1216,1216,002781.SZ,002781,奇信股份,深圳,装修装饰,中小板,20151222
1217,1217,002782.SZ,002782,可立克,深圳,电气设备,中小板,20151222
1218,1218,002783.SZ,002783,凯龙股份,湖北,化工原料,中小板,20151209
1219,1219,002785.SZ,002785,万里石,福建,其他建材,中小板,20151223
1220,1220,002786.SZ,002786,银宝山新,深圳,专用机械,中小板,20151223
1221,1221,002787.SZ,002787,华源控股,江苏,广告包装,中小板,20151231
1222,1222,002788.SZ,002788,鹭燕医药,福建,医药商业,中小板,20160218
1223,1223,002789.SZ,002789,建艺集团,深圳,装修装饰,中小板,20160311
1224,1224,002790.SZ,002790,瑞尔特,福建,家居用品,中小板,20160308
1225,1225,002791.SZ,002791,坚朗五金,广东,其他建材,中小板,20160329
1226,1226,002792.SZ,002792,通宇通讯,广东,通信设备,中小板,20160328
1227,1227,002793.SZ,002793,罗欣药业,浙江,化学制药,中小板,20160415
1228,1228,002795.SZ,002795,永和智控,浙江,机械基件,中小板,20160428
1229,1229,002796.SZ,002796,世嘉科技,江苏,通信设备,中小板,20160510
1230,1230,002797.SZ,002797,第一创业,深圳,证券,中小板,20160511
1231,1231,002798.SZ,002798,帝欧家居,四川,家居用品,中小板,20160525
1232,1232,002799.SZ,002799,环球印务,陕西,广告包装,中小板,20160608
